77.0072,0.054,-1661945473.0,15103.0,375.0,2016-04-22T14:54:53.000Z,-1691022003
84.9704,41.105,455.0,14837.0,381.0,2016-04-22T20:06:48.000Z,127
85.9172,39.366,452.0,14636.0,395.0,2016-04-22T20:26:19.000Z,126
85.9802,38.897,450.0,14481.0,378.0,2016-04-22T20:45:51.000Z,125
85.8884,39.288,465.0,14591.0,382.0,2016-04-22T21:05:23.000Z,130
85.586,39.331,547.0,14458.0,375.0,2016-04-22T21:24:55.000Z,152
85.451,38.769,450.0,14169.0,411.0,2016-04-22T21:44:27.000Z,125
85.4474,38.891,455.0,14215.0,369.0,2016-04-22T22:03:59.000Z,127
85.3358,38.832,450.0,14137.0,376.0,2016-04-22T22:23:44.000Z,125
85.37,38.444,453.0,13999.0,390.0,2016-04-22T22:43:16.000Z,126
85.1108,38.233,450.0,13786.0,366.0,2016-04-22T23:02:49.000Z,125
84.9524,38.082,451.0,13647.0,380.0,2016-04-22T23:23:11.000Z,126
84.8174,37.756,452.0,13448.0,379.0,2016-04-22T23:50:30.000Z,126
84.6212,37.733,450.0,13342.0,381.0,2016-04-23T00:10:03.000Z,125
84.5384,37.579,453.0,13238.0,370.0,2016-04-23T00:29:35.000Z,126
84.5294,37.5,456.0,13202.0,368.0,2016-04-23T00:49:07.000Z,127
84.4466,37.507,452.0,13164.0,380.0,2016-04-23T01:08:40.000Z,126
84.4232,37.492,453.0,13146.0,376.0,2016-04-23T01:28:13.000Z,126
84.3368,37.571,456.0,13136.0,392.0,2016-04-23T01:47:45.000Z,127
84.236,37.707,450.0,13142.0,384.0,2016-04-23T02:07:17.000Z,125
84.1244,37.966,450.0,13192.0,364.0,2016-04-23T02:26:50.000Z,125
84.092,38.217,455.0,13277.0,363.0,2016-04-23T02:47:21.000Z,127
83.9624,38.36,450.0,13270.0,384.0,2016-04-23T03:08:37.000Z,125
83.8184,38.844,450.0,13391.0,382.0,2016-04-23T03:28:09.000Z,125
83.7158,38.931,451.0,13375.0,370.0,2016-04-23T03:47:41.000Z,126
83.6006,39.022,451.0,13354.0,380.0,2016-04-23T04:07:13.000Z,126
83.5394,38.995,456.0,13313.0,375.0,2016-04-23T04:26:46.000Z,127
83.39,38.798,453.0,13161.0,350.0,2016-04-23T04:46:19.000Z,126
83.3756,39.163,452.0,13298.0,388.0,2016-04-23T05:05:51.000Z,126
83.1884,39.746,455.0,13432.0,379.0,2016-04-23T05:28:24.000Z,127
83.0192,40.608,454.0,13678.0,357.0,2016-04-23T05:47:57.000Z,127
82.9958,40.977,452.0,13806.0,395.0,2016-04-23T06:07:35.000Z,126
82.8374,41.813,453.0,14038.0,356.0,2016-04-23T06:27:07.000Z,126
82.8086,41.85,450.0,14038.0,374.0,2016-04-23T06:46:39.000Z,125
82.769,42.44,450.0,14234.0,377.0,2016-04-23T07:06:11.000Z,125
82.6826,43.406,456.0,14539.0,364.0,2016-04-23T07:25:43.000Z,127
82.6934,43.833,450.0,14696.0,385.0,2016-04-23T07:45:15.000Z,125
82.616,44.361,463.0,14843.0,363.0,2016-04-23T08:04:48.000Z,129
82.4954,44.439,452.0,14810.0,364.0,2016-04-23T08:24:21.000Z,126
82.4954,44.16,456.0,14712.0,362.0,2016-04-23T08:44:48.000Z,127
82.3802,45.098,452.0,14981.0,358.0,2016-04-23T09:05:18.000Z,126
82.3028,45.332,458.0,15022.0,375.0,2016-04-23T09:24:50.000Z,128
82.256,45.593,454.0,15088.0,362.0,2016-04-23T09:45:46.000Z,127
82.1786,45.678,458.0,15078.0,367.0,2016-04-23T10:06:15.000Z,128
82.0544,45.394,454.0,14919.0,371.0,2016-04-23T10:25:47.000Z,127
82.0688,44.863,454.0,14743.0,381.0,2016-04-23T10:45:19.000Z,127
82.0004,43.862,450.0,14359.0,362.0,2016-04-23T11:04:53.000Z,125
81.8852,43.412,456.0,14142.0,375.0,2016-04-23T11:24:26.000Z,127
81.8708,43.222,453.0,14067.0,367.0,2016-04-23T11:46:59.000Z,126
81.761,43.344,454.0,14055.0,367.0,2016-04-23T12:06:40.000Z,127
81.7034,43.344,450.0,14026.0,378.0,2016-04-23T12:26:13.000Z,125
81.6494,43.435,452.0,14032.0,364.0,2016-04-23T12:45:45.000Z,126
81.563,43.124,672.0,13877.0,358.0,2016-04-23T13:07:11.000Z,187
81.5486,43.005,712.0,13828.0,370.0,2016-04-23T13:27:35.000Z,198
81.3992,42.527,619.0,13581.0,367.0,2016-04-23T13:47:06.000Z,172
81.3902,42.222,450.0,13466.0,372.0,2016-04-23T14:06:38.000Z,125
81.4568,42.134,458.0,13467.0,358.0,2016-04-23T14:26:10.000Z,128
81.4856,41.426,506.0,13221.0,372.0,2016-04-23T14:54:47.000Z,141
81.3092,40.901,450.0,12938.0,364.0,2016-04-23T15:14:19.000Z,125
81.2984,39.569,450.0,12427.0,364.0,2016-04-23T15:44:52.000Z,125
81.266,38.192,450.0,11872.0,376.0,2016-04-23T16:13:30.000Z,125
81.347,37.28,452.0,11545.0,365.0,2016-04-23T16:37:53.000Z,126
81.4136,36.767,450.0,11369.0,364.0,2016-04-23T16:58:20.000Z,125
81.4676,36.338,456.0,11218.0,373.0,2016-04-23T17:18:46.000Z,127
81.6494,35.449,450.0,10933.0,381.0,2016-04-23T17:38:18.000Z,125
82.4522,33.836,455.0,10624.0,369.0,2016-04-23T18:08:40.000Z,127
82.9148,33.131,451.0,10532.0,363.0,2016-04-23T18:31:14.000Z,126
83.3234,32.588,451.0,10482.0,361.0,2016-04-23T18:53:49.000Z,126
83.3414,31.785,454.0,10117.0,359.0,2016-04-23T20:26:33.000Z,127
83.543,31.323,457.0,9995.0,346.0,2016-04-23T20:47:54.000Z,127
83.543,31.015,450.0,9848.0,367.0,2016-04-23T21:09:35.000Z,125
83.597,30.705,450.0,9724.0,360.0,2016-04-23T21:29:07.000Z,125
83.4188,30.441,454.0,9509.0,377.0,2016-04-23T21:48:39.000Z,127
83.0102,30.215,450.0,9202.0,377.0,2016-04-23T22:08:12.000Z,125
81.0104,27.151,450.0,6675.0,357.0,2016-04-24T01:22:47.000Z,125
79.3328,22.689,450.0,3307.0,357.0,2016-04-24T04:51:17.000Z,125
79.0736,22.291,450.0,2936.0,344.0,2016-04-24T05:12:30.000Z,125
78.872,21.565,452.0,2376.0,347.0,2016-04-24T05:48:56.000Z,126
78.512,21.13,451.0,1924.0,357.0,2016-04-24T06:09:23.000Z,126
78.2996,20.886,450.0,1663.0,351.0,2016-04-24T06:29:47.000Z,125
77.828,20.158,452.0,952.0,340.0,2016-04-24T07:20:04.000Z,126
77.4248,19.728,451.0,468.0,357.0,2016-04-24T08:15:33.000Z,126
77.261,19.639,455.0,330.0,355.0,2016-04-24T08:46:18.000Z,127
76.9676,19.575,456.0,151.0,348.0,2016-04-24T09:16:39.000Z,127
76.7048,19.389,450.0,-100.0,351.0,2016-04-24T09:38:06.000Z,125
76.4204,19.02,450.0,-494.0,361.0,2016-04-24T10:02:33.000Z,125
76.3862,18.952,460.0,-559.0,344.0,2016-04-24T10:24:00.000Z,128
76.3142,19.017,450.0,-545.0,349.0,2016-04-24T10:45:41.000Z,125
76.0694,19.11,452.0,-590.0,363.0,2016-04-24T11:07:22.000Z,126
75.8624,18.76,460.0,-938.0,362.0,2016-04-24T11:32:58.000Z,128
75.6176,18.637,456.0,-1139.0,350.0,2016-04-24T11:57:26.000Z,127
75.5456,18.634,453.0,-1174.0,356.0,2016-04-24T12:17:00.000Z,126
75.4682,18.275,450.0,-1475.0,355.0,2016-04-24T13:10:22.000Z,125
75.407,17.916,450.0,-1773.0,351.0,2016-04-24T13:41:08.000Z,125
75.272,17.669,450.0,-2022.0,367.0,2016-04-24T14:09:44.000Z,125
75.3728,17.565,457.0,-2057.0,342.0,2016-04-24T14:31:27.000Z,127
75.4538,17.567,458.0,-2019.0,362.0,2016-04-24T14:55:01.000Z,128
75.5168,17.387,450.0,-2130.0,347.0,2016-04-24T15:21:53.000Z,125
76.469,16.877,459.0,-2104.0,366.0,2016-04-24T16:20:33.000Z,128
77.387,16.302,457.0,-2162.0,351.0,2016-04-24T17:10:27.000Z,127
78.2852,15.96,450.0,-2048.0,355.0,2016-04-24T17:56:52.000Z,125
78.5984,15.846,621.0,-2005.0,351.0,2016-04-24T18:16:24.000Z,173
80.1842,16.83,452.0,-472.0,358.0,2016-04-24T21:04:06.000Z,126
80.3192,17.039,450.0,-242.0,362.0,2016-04-24T21:23:39.000Z,125
80.159,17.762,450.0,258.0,385.0,2016-04-24T21:45:19.000Z,125
76.2818,30.265,450.0,5993.0,375.0,2016-04-25T05:53:53.000Z,125
76.3718,30.009,452.0,5914.0,351.0,2016-04-25T11:23:16.000Z,126
77.4338,29.014,456.0,5935.0,347.0,2016-04-25T11:47:41.000Z,127
74.8382,29.501,456.0,4931.0,368.0,2016-04-25T12:09:06.000Z,127
72.8438,30.105,454.0,4263.0,366.0,2016-04-25T12:28:39.000Z,127
73.526,28.028,502.0,3571.0,341.0,2016-04-25T12:50:02.000Z,140
76.1612,27.973,739.0,4800.0,362.0,2016-04-25T13:09:35.000Z,205
77.8136,26.913,830.0,5031.0,356.0,2016-04-25T13:29:08.000Z,230
77.819,26.139,823.0,4615.0,347.0,2016-04-25T13:48:41.000Z,228
78.2852,26.383,1064.0,4969.0,348.0,2016-04-25T14:08:13.000Z,295
78.7226,26.623,1153.0,5306.0,382.0,2016-04-25T14:27:46.000Z,319
79.0106,26.567,1167.0,5412.0,348.0,2016-04-25T14:47:19.000Z,323
79.0106,26.554,1132.0,5405.0,347.0,2016-04-25T15:06:54.000Z,313
79.5056,26.765,1181.0,5754.0,366.0,2016-04-25T15:28:21.000Z,327
79.9826,27.102,1272.0,6161.0,363.0,2016-04-25T15:50:56.000Z,352
80.6936,27.217,1293.0,6560.0,364.0,2016-04-25T16:17:27.000Z,358
81.9914,27.706,1528.0,7436.0,361.0,2016-04-25T16:40:01.000Z,422
82.544,27.557,1489.0,7620.0,355.0,2016-04-25T17:06:30.000Z,412
82.3316,27.609,1449.0,7546.0,383.0,2016-04-25T17:26:06.000Z,401
82.0778,28.21,1363.0,7742.0,360.0,2016-04-25T17:45:40.000Z,377
82.2848,28.517,1282.0,8000.0,370.0,2016-04-25T18:08:11.000Z,355
82.2848,28.373,1213.0,7925.0,375.0,2016-04-25T18:27:44.000Z,336
82.2992,28.271,1028.0,7879.0,378.0,2016-04-25T18:47:17.000Z,285
82.04,28.056,1007.0,7643.0,372.0,2016-04-25T19:07:48.000Z,279
82.0202,29.486,1176.0,8366.0,365.0,2016-04-25T19:27:20.000Z,325
82.1732,29.916,1275.0,8653.0,375.0,2016-04-25T19:46:59.000Z,353
82.4054,30.184,1436.0,8897.0,358.0,2016-04-25T20:06:31.000Z,397
82.4198,30.494,1440.0,9055.0,361.0,2016-04-25T20:26:04.000Z,398
82.265,30.711,1336.0,9086.0,359.0,2016-04-25T20:45:37.000Z,369
83.0336,30.548,1363.0,9376.0,358.0,2016-04-25T21:05:59.000Z,377
82.8176,30.949,1321.0,9467.0,365.0,2016-04-25T21:25:32.000Z,365
82.5386,31.184,1167.0,9445.0,365.0,2016-04-25T21:45:07.000Z,323
81.6692,31.805,975.0,9319.0,372.0,2016-04-25T22:04:40.000Z,270
81.2984,32.083,888.0,9269.0,364.0,2016-04-25T22:24:12.000Z,246
80.8898,32.205,841.0,9128.0,357.0,2016-04-25T22:44:34.000Z,233
80.6594,32.325,805.0,9072.0,351.0,2016-04-25T23:05:01.000Z,223
80.3336,32.389,803.0,8943.0,356.0,2016-04-25T23:27:14.000Z,223
80.2076,32.269,781.0,8827.0,359.0,2016-04-25T23:46:46.000Z,217
80.1302,32.116,812.0,8719.0,365.0,2016-04-26T00:06:18.000Z,225
79.5452,32.633,864.0,8672.0,368.0,2016-04-26T00:25:50.000Z,239
79.5056,32.678,956.0,8673.0,354.0,2016-04-26T00:45:23.000Z,265
79.43,32.56,934.0,8583.0,363.0,2016-04-26T01:04:55.000Z,259
79.2752,32.563,894.0,8510.0,361.0,2016-04-26T01:24:28.000Z,248
79.2032,32.495,853.0,8444.0,358.0,2016-04-26T01:43:59.000Z,236
79.2032,32.426,827.0,8412.0,357.0,2016-04-26T02:03:32.000Z,229
79.1024,32.402,790.0,8353.0,348.0,2016-04-26T02:23:03.000Z,219
79.2752,32.202,761.0,8345.0,360.0,2016-04-26T02:42:35.000Z,211
79.1546,32.272,734.0,8319.0,352.0,2016-04-26T03:02:06.000Z,204
79.2032,32.159,703.0,8290.0,364.0,2016-04-26T03:21:39.000Z,195
79.1222,32.305,679.0,8318.0,355.0,2016-04-26T03:41:10.000Z,189
79.0736,32.443,653.0,8357.0,379.0,2016-04-26T04:00:42.000Z,181
80.6072,31.092,669.0,8470.0,368.0,2016-04-26T04:20:13.000Z,186
80.78,30.96,613.0,8491.0,358.0,2016-04-26T04:39:45.000Z,170
80.6414,31.01,585.0,8448.0,359.0,2016-04-26T04:59:16.000Z,163
80.5352,31.105,556.0,8442.0,355.0,2016-04-26T05:18:48.000Z,155
80.3912,31.117,523.0,8378.0,373.0,2016-04-26T05:38:21.000Z,146
80.285,31.155,460.0,8345.0,373.0,2016-04-26T05:57:53.000Z,128
80.1212,31.251,458.0,8311.0,357.0,2016-04-26T06:17:25.000Z,128
80.0114,31.306,450.0,8284.0,353.0,2016-04-26T06:36:56.000Z,125
79.9394,31.425,457.0,8306.0,367.0,2016-04-26T06:56:27.000Z,127
79.9628,31.451,465.0,8329.0,357.0,2016-04-26T07:15:59.000Z,130
79.9484,31.433,451.0,8314.0,372.0,2016-04-26T07:35:30.000Z,126
79.9052,31.518,453.0,8333.0,366.0,2016-04-26T07:55:02.000Z,126
79.7216,31.753,461.0,8354.0,365.0,2016-04-26T08:14:33.000Z,128
79.5488,32.131,450.0,8445.0,371.0,2016-04-26T08:34:05.000Z,125
79.4732,32.258,451.0,8466.0,346.0,2016-04-26T08:53:36.000Z,126
79.4156,32.388,450.0,8498.0,369.0,2016-04-26T09:13:08.000Z,125
79.3238,32.485,451.0,8498.0,356.0,2016-04-26T09:32:39.000Z,126
79.5344,32.502,454.0,8608.0,364.0,2016-04-26T09:52:11.000Z,127
80.8754,31.802,459.0,8934.0,355.0,2016-04-26T10:11:42.000Z,128
81.2984,31.387,450.0,8943.0,377.0,2016-04-26T10:31:19.000Z,125
81.3182,31.416,458.0,8967.0,355.0,2016-04-26T10:50:51.000Z,128
81.3758,31.643,457.0,9101.0,357.0,2016-04-26T11:10:23.000Z,127
82.5926,31.665,452.0,9699.0,359.0,2016-04-26T11:29:55.000Z,126
83.111,31.298,451.0,9775.0,358.0,2016-04-26T11:49:27.000Z,126
82.904,31.459,455.0,9752.0,358.0,2016-04-26T12:08:59.000Z,127
81.3956,34.96,452.0,10600.0,376.0,2016-04-26T12:28:31.000Z,126
81.8042,35.499,455.0,11030.0,366.0,2016-04-26T12:48:03.000Z,127
80.9762,37.405,450.0,11413.0,382.0,2016-04-26T13:08:28.000Z,125
81.0824,38.037,450.0,11719.0,358.0,2016-04-26T13:28:00.000Z,125
81.4856,38.768,490.0,12208.0,384.0,2016-04-26T13:47:32.000Z,136
82.5638,37.432,457.0,12206.0,378.0,2016-04-26T14:07:05.000Z,127
81.833,38.258,451.0,12178.0,403.0,2016-04-26T14:26:38.000Z,126
81.923,38.172,567.0,12188.0,373.0,2016-04-26T14:47:03.000Z,158
81.7934,37.852,450.0,11996.0,388.0,2016-04-26T15:06:38.000Z,125
80.2994,39.022,450.0,11720.0,376.0,2016-04-26T15:26:11.000Z,125
79.5164,39.817,456.0,11638.0,386.0,2016-04-26T15:45:43.000Z,127
78.9008,40.068,538.0,11427.0,378.0,2016-04-26T16:05:15.000Z,150
79.3526,39.025,464.0,11252.0,368.0,2016-04-26T16:24:47.000Z,129
80.7224,36.775,459.0,11032.0,373.0,2016-04-26T16:44:19.000Z,128
80.9762,35.911,450.0,10798.0,357.0,2016-04-26T17:03:56.000Z,125
80.7314,35.838,455.0,10648.0,370.0,2016-04-26T17:23:28.000Z,127
80.0114,36.286,450.0,10481.0,388.0,2016-04-26T17:43:00.000Z,125
79.5452,36.74,458.0,10439.0,415.0,2016-04-26T18:02:35.000Z,128
79.8242,36.106,455.0,10315.0,384.0,2016-04-26T18:22:07.000Z,127
79.088,36.717,453.0,10205.0,381.0,2016-04-26T18:41:39.000Z,126
79.4444,36.956,452.0,10477.0,395.0,2016-04-26T19:01:11.000Z,126
79.0448,37.57,577.0,10528.0,368.0,2016-04-26T19:20:46.000Z,160
79.1402,38.984,581.0,11131.0,372.0,2016-04-26T19:40:20.000Z,162
79.6208,39.248,598.0,11471.0,412.0,2016-04-26T19:59:53.000Z,166
79.2896,39.482,671.0,11397.0,369.0,2016-04-26T20:19:25.000Z,186
79.1402,40.765,820.0,11807.0,364.0,2016-04-26T20:38:57.000Z,227
80.3138,38.966,572.0,11705.0,359.0,2016-04-26T20:58:31.000Z,159
81.851,37.184,913.0,11754.0,397.0,2016-04-26T21:18:03.000Z,253
82.0058,37.152,2603.0,11817.0,381.0,2016-04-26T21:37:36.000Z,718
83.3414,37.194,2635.0,12492.0,375.0,2016-04-26T21:57:09.000Z,727
83.0624,36.712,2075.0,12156.0,373.0,2016-04-26T22:16:43.000Z,573
82.4234,36.776,1857.0,11868.0,371.0,2016-04-26T22:36:16.000Z,513
82.5584,35.824,1329.0,11537.0,383.0,2016-04-26T22:55:49.000Z,367
83.327,34.309,970.0,11259.0,373.0,2016-04-26T23:15:21.000Z,269
82.3892,34.597,743.0,10928.0,389.0,2016-04-26T23:34:54.000Z,206
81.4532,34.664,555.0,10500.0,363.0,2016-04-26T23:54:26.000Z,154
80.564,34.637,451.0,10055.0,377.0,2016-04-27T00:13:58.000Z,126
80.015,34.286,453.0,9635.0,353.0,2016-04-27T00:33:30.000Z,126
79.6694,33.949,450.0,9319.0,369.0,2016-04-27T00:53:02.000Z,125
79.3238,33.609,454.0,9001.0,388.0,2016-04-27T01:12:34.000Z,127
79.43,33.01,450.0,8786.0,368.0,2016-04-27T01:32:06.000Z,125
80.429,31.61,452.0,8629.0,359.0,2016-04-27T01:51:37.000Z,126
80.0924,31.355,453.0,8346.0,360.0,2016-04-27T02:11:09.000Z,126
79.8476,31.205,450.0,8158.0,373.0,2016-04-27T02:30:40.000Z,125
79.4912,31.082,450.0,7928.0,346.0,2016-04-27T02:50:12.000Z,125
79.2266,30.976,451.0,7750.0,371.0,2016-04-27T03:09:43.000Z,126
79.079,30.859,455.0,7623.0,359.0,2016-04-27T03:29:15.000Z,127
78.7802,30.682,450.0,7395.0,364.0,2016-04-27T03:48:47.000Z,125
78.5552,30.578,450.0,7237.0,364.0,2016-04-27T04:08:18.000Z,125
78.3806,30.375,458.0,7056.0,373.0,2016-04-27T04:27:49.000Z,128
78.17,30.291,450.0,6914.0,351.0,2016-04-27T04:47:21.000Z,125
78.0638,30.108,450.0,6774.0,366.0,2016-04-27T05:06:52.000Z,125
77.7812,29.962,456.0,6568.0,349.0,2016-04-27T05:26:30.000Z,127
77.5742,29.91,450.0,6443.0,339.0,2016-04-27T05:46:01.000Z,125
77.5022,29.879,454.0,6394.0,353.0,2016-04-27T06:05:32.000Z,127
77.2952,29.878,451.0,6294.0,347.0,2016-04-27T06:25:04.000Z,126
77.2142,29.8,454.0,6217.0,353.0,2016-04-27T06:44:35.000Z,127
77.1512,29.716,453.0,6146.0,352.0,2016-04-27T07:04:07.000Z,126
77.045,29.667,450.0,6071.0,369.0,2016-04-27T07:23:40.000Z,125
76.982,29.586,450.0,6001.0,352.0,2016-04-27T07:43:12.000Z,125
76.7228,29.588,450.0,5878.0,357.0,2016-04-27T08:02:43.000Z,125
76.5266,29.609,463.0,5794.0,358.0,2016-04-27T08:22:14.000Z,129
76.4006,29.571,457.0,5715.0,354.0,2016-04-27T08:41:49.000Z,127
76.3718,29.617,450.0,5723.0,356.0,2016-04-27T09:01:20.000Z,125
76.3574,29.527,450.0,5672.0,357.0,2016-04-27T09:20:52.000Z,125
76.2332,29.57,460.0,5634.0,350.0,2016-04-27T09:40:23.000Z,128
77.1422,29.374,455.0,5974.0,348.0,2016-04-27T09:59:55.000Z,127
77.891,29.051,459.0,6172.0,351.0,2016-04-27T10:19:26.000Z,128
77.9054,28.907,456.0,6107.0,364.0,2016-04-27T10:38:57.000Z,127
77.8478,28.727,450.0,5989.0,361.0,2016-04-27T10:58:30.000Z,125
78.602,28.161,452.0,6060.0,359.0,2016-04-27T11:18:02.000Z,126
78.7226,27.728,455.0,5893.0,346.0,2016-04-27T11:37:33.000Z,127
78.6128,28.286,450.0,6130.0,333.0,2016-04-27T11:57:06.000Z,125
79.0736,28.204,450.0,6307.0,375.0,2016-04-27T12:16:37.000Z,125
77.828,28.263,1427.0,5743.0,359.0,2016-04-27T12:36:09.000Z,394
78.1358,28.799,1180.0,6163.0,352.0,2016-04-27T12:55:41.000Z,326
78.1988,28.997,745.0,6292.0,355.0,2016-04-27T13:15:13.000Z,207
79.1402,28.808,762.0,6647.0,346.0,2016-04-27T13:34:46.000Z,211
79.151,28.488,1044.0,6490.0,395.0,2016-04-27T13:54:18.000Z,289
79.016,28.265,843.0,6311.0,348.0,2016-04-27T14:13:50.000Z,234
79.1222,27.992,682.0,6221.0,376.0,2016-04-27T14:33:22.000Z,189
79.1078,28.068,687.0,6253.0,365.0,2016-04-27T14:52:54.000Z,191
79.0736,27.781,452.0,6088.0,346.0,2016-04-27T15:12:26.000Z,126
79.295,28.204,544.0,6413.0,377.0,2016-04-27T15:31:58.000Z,151
79.8566,28.408,689.0,6785.0,394.0,2016-04-27T15:51:30.000Z,191
79.9826,28.099,602.0,6686.0,349.0,2016-04-27T16:11:02.000Z,167
80.1356,28.392,545.0,6910.0,364.0,2016-04-27T16:30:33.000Z,152
81.2174,28.727,730.0,7598.0,364.0,2016-04-27T16:50:06.000Z,203
81.8186,28.72,786.0,7881.0,413.0,2016-04-27T17:09:40.000Z,218
82.0202,28.874,861.0,8056.0,391.0,2016-04-27T17:29:12.000Z,239
82.6682,29.016,1084.0,8438.0,393.0,2016-04-27T17:49:41.000Z,300
83.2784,28.712,1000.0,8574.0,358.0,2016-04-27T18:09:13.000Z,277
83.6834,29.025,989.0,8928.0,353.0,2016-04-27T18:28:45.000Z,274
84.1208,29.057,973.0,9153.0,356.0,2016-04-27T18:48:18.000Z,269
83.399,30.352,972.0,9456.0,376.0,2016-04-27T19:07:50.000Z,269
