80.3336,35.224,795664971.0,10194.0,217.0,2016-04-26T20:47:31.000Z,-1561691433
82.265,31.747,450.0,9579.0,198.0,2016-04-28T00:54:37.000Z,125
83.8418,29.316,450.0,9152.0,244.0,2016-04-28T01:14:31.000Z,125
84.0092,28.706,467.0,8919.0,224.0,2016-04-28T01:34:21.000Z,130
83.9912,28.411,452.0,8758.0,225.0,2016-04-28T01:54:02.000Z,126
84.0866,28.047,450.0,8612.0,229.0,2016-04-28T02:13:55.000Z,125
83.885,27.925,450.0,8452.0,225.0,2016-04-28T02:33:42.000Z,125
83.804,28.442,450.0,8685.0,232.0,2016-04-28T02:53:45.000Z,125
83.6978,28.349,452.0,8586.0,220.0,2016-04-28T03:13:51.000Z,126
83.5862,28.324,473.0,8520.0,236.0,2016-04-28T03:34:35.000Z,132
83.5142,27.854,450.0,8238.0,228.0,2016-04-28T03:54:15.000Z,125
83.4962,27.633,458.0,8112.0,221.0,2016-04-28T04:13:52.000Z,128
83.39,27.633,484.0,8062.0,206.0,2016-04-28T04:33:29.000Z,135
83.327,27.626,450.0,8028.0,233.0,2016-04-28T04:53:08.000Z,125
83.2316,27.513,462.0,7923.0,219.0,2016-04-28T05:12:45.000Z,129
83.1254,27.436,463.0,7831.0,205.0,2016-04-28T05:32:24.000Z,129
83.0912,27.465,455.0,7830.0,219.0,2016-04-28T05:52:00.000Z,127
83.0246,27.456,458.0,7794.0,209.0,2016-04-28T06:11:38.000Z,128
83.0012,27.404,456.0,7755.0,221.0,2016-04-28T06:31:15.000Z,127
82.8608,27.41,452.0,7691.0,226.0,2016-04-28T06:50:51.000Z,126
82.8518,27.423,450.0,7694.0,225.0,2016-04-28T07:10:30.000Z,125
82.6826,27.519,452.0,7665.0,234.0,2016-04-28T07:30:06.000Z,126
82.2506,26.092,450.0,6682.0,227.0,2016-04-28T07:49:42.000Z,125
82.1408,25.16,450.0,6102.0,215.0,2016-04-28T08:09:17.000Z,125
82.0148,23.196,454.0,4870.0,218.0,2016-04-28T08:28:55.000Z,127
81.7502,23.156,463.0,4722.0,223.0,2016-04-28T08:48:31.000Z,129
81.1364,20.268,541.0,2545.0,209.0,2016-04-28T09:08:09.000Z,151
81.7556,20.455,774.0,2959.0,218.0,2016-04-28T09:27:47.000Z,215
82.2938,18.771,654.0,1995.0,230.0,2016-04-28T09:47:23.000Z,182
81.9968,17.237,600.0,671.0,204.0,2016-04-28T10:07:00.000Z,167
82.5296,18.029,724.0,1537.0,219.0,2016-04-28T10:26:37.000Z,201
82.7114,16.651,511.0,513.0,209.0,2016-04-28T10:46:24.000Z,142
82.1588,17.131,513.0,659.0,214.0,2016-04-28T11:06:05.000Z,143
80.9906,16.215,462.0,-622.0,206.0,2016-04-28T11:25:45.000Z,129
80.438,16.175,450.0,-903.0,209.0,2016-04-28T11:45:22.000Z,125
80.8232,16.461,545.0,-491.0,223.0,2016-04-28T12:04:57.000Z,152
80.6882,16.928,634.0,-166.0,233.0,2016-04-28T12:24:42.000Z,176
81.2408,20.887,2103.0,3018.0,700.0,2016-04-28T12:44:24.000Z,581
80.7458,20.436,1942.0,2482.0,244.0,2016-04-28T13:04:00.000Z,536
74.912,21.365,998.0,416.0,237.0,2016-04-28T13:23:36.000Z,276
75.7526,20.388,838.0,156.0,228.0,2016-04-28T13:43:13.000Z,232
76.8722,20.339,973.0,637.0,210.0,2016-04-28T14:02:50.000Z,269
75.5654,20.358,855.0,49.0,209.0,2016-04-28T14:22:26.000Z,237
78.53,19.114,828.0,534.0,202.0,2016-04-28T14:42:08.000Z,230
78.6938,18.806,729.0,384.0,221.0,2016-04-28T15:01:47.000Z,202
79.3148,17.944,640.0,17.0,226.0,2016-04-28T15:21:24.000Z,178
77.387,18.794,859.0,-219.0,199.0,2016-04-28T15:41:02.000Z,238
78.7136,18.302,864.0,18.0,215.0,2016-04-28T16:00:39.000Z,239
79.718,18.029,973.0,265.0,197.0,2016-04-28T16:20:14.000Z,269
79.574,15.432,693.0,-1930.0,236.0,2016-04-28T16:39:50.000Z,192
79.3814,17.097,802.0,-617.0,213.0,2016-04-28T16:59:28.000Z,222
80.0438,15.995,781.0,-1232.0,217.0,2016-04-28T17:19:06.000Z,217
79.8098,17.033,808.0,-476.0,200.0,2016-04-28T17:38:42.000Z,224
79.4192,19.512,984.0,1227.0,199.0,2016-04-28T17:58:19.000Z,272
75.6662,22.392,884.0,1418.0,213.0,2016-04-28T18:17:55.000Z,245
77.8622,21.932,989.0,2146.0,215.0,2016-04-28T18:38:50.000Z,274
77.1854,22.833,1096.0,2398.0,201.0,2016-04-28T18:58:26.000Z,303
76.2764,21.754,850.0,1298.0,217.0,2016-04-28T19:18:02.000Z,236
78.035,21.71,990.0,2083.0,208.0,2016-04-28T19:37:40.000Z,274
78.3572,21.081,919.0,1820.0,198.0,2016-04-28T19:57:16.000Z,255
78.5786,20.932,926.0,1823.0,205.0,2016-04-28T20:16:53.000Z,257
78.1988,21.002,924.0,1694.0,219.0,2016-04-28T20:36:31.000Z,256
75.407,22.178,718.0,1164.0,204.0,2016-04-28T20:56:07.000Z,199
77.459,21.54,1027.0,1707.0,205.0,2016-04-28T21:15:43.000Z,284
78.2186,21.08,1020.0,1755.0,210.0,2016-04-28T21:35:20.000Z,282
78.3338,20.883,976.0,1677.0,216.0,2016-04-28T21:54:57.000Z,270
74.579,22.724,633.0,1117.0,218.0,2016-04-28T22:14:33.000Z,176
77.1512,21.156,768.0,1313.0,202.0,2016-04-28T22:34:09.000Z,213
77.1998,21.519,832.0,1573.0,219.0,2016-04-28T22:53:46.000Z,231
76.0604,22.267,901.0,1523.0,215.0,2016-04-28T23:13:23.000Z,250
77.4878,21.438,948.0,1654.0,214.0,2016-04-28T23:32:59.000Z,263
77.54,21.286,922.0,1578.0,211.0,2016-04-28T23:52:35.000Z,255
77.9054,21.057,793.0,1596.0,215.0,2016-04-29T00:12:11.000Z,220
79.664,21.206,1152.0,2505.0,205.0,2016-04-29T00:31:52.000Z,319
80.8862,22.55,2127.0,3941.0,261.0,2016-04-29T00:51:29.000Z,587
80.996,24.473,2484.0,5164.0,269.0,2016-04-29T01:11:23.000Z,686
81.0104,24.417,2194.0,5138.0,244.0,2016-04-29T01:32:37.000Z,606
81.0878,24.176,2183.0,5032.0,253.0,2016-04-29T01:52:17.000Z,603
81.0932,23.689,2049.0,4742.0,249.0,2016-04-29T02:11:57.000Z,566
81.3326,23.542,2105.0,4765.0,230.0,2016-04-29T02:31:37.000Z,581
81.5252,23.352,2171.0,4738.0,226.0,2016-04-29T02:51:20.000Z,599
81.1832,23.58,2136.0,4718.0,218.0,2016-04-29T03:11:09.000Z,590
81.2894,23.722,2304.0,4854.0,209.0,2016-04-29T03:30:46.000Z,636
81.3668,24.307,2332.0,5240.0,228.0,2016-04-29T03:50:34.000Z,644
81.347,24.766,2328.0,5501.0,212.0,2016-04-29T04:10:13.000Z,643
